2015-11-04 15:50:42,992 [localhost-startStop-1] INFO  context.ContextLoader  - Root WebApplicationContext: initialization started
2015-11-04 15:50:47,936 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AdminController.menu_get(com.cemobile.framework.base.common.AjaxData,javax.servlet.http.HttpSession)
2015-11-04 15:50:47,936 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/portal],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.portal()
2015-11-04 15:50:47,940 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/detail],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.detail(org.springframework.ui.Model,java.lang.Long)
2015-11-04 15:50:47,940 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.doadd(com.cemobile.framework.base.entities.TsysAuthority,org.springframework.validation.BindingResult,java.lang.String[],java.lang.String[])
2015-11-04 15:50:47,941 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/add/{menuId}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.goadd(java.lang.Long,org.springframework.ui.Model)
2015-11-04 15:50:47,941 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/list],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.gomain()
2015-11-04 15:50:47,943 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/tree],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.cemobile.framework.base.entities.MenuTree> com.cemobile.framework.base.web.controller.AuthorityController.gotree()
2015-11-04 15:50:47,944 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/go/{menuId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.goview(java.lang.Long,com.cemobile.framework.base.entities.TsysAuthority,com.cemobile.framework.common.page.Page)
2015-11-04 15:50:47,944 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/del],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.dodelete(java.lang.String)
2015-11-04 15:50:47,945 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/edit],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.goedit(org.springframework.ui.Model,java.lang.Long)
